148.985,149.7,147.8,148.96,149.5077778,74588258.0,72335285.45,0.34378286,35174000000.0,16977000000.0,55.0988187,2.41,6.2,148.66,151.57,148.65,150.02,149.5922222,69121987.0,71748331.7,0.350071421,35174000000.0,16977000000.0,57.61476753,1.26,6.2,150.39,151.97,149.82,151.49,149.8155556,54511534.0,70312852.45,0.387892145,35174000000.0,16977000000.0,60.88781476,2.23,6.2,151.58,152.43,150.64,150.96,150.0677778,60394616.0,70245950.45,0.39531967,35174000000.0,16977000000.0,59.11533583,1.48,6.2,151.89,152.2,150.06,151.28,150.3611111,65463883.0,70580486.85,0.401897304,35174000000.0,16977000000.0,59.8748333,2.59,6.2,151.41,151.57,150.16,150.44,150.4855556,55020868.0,70108919.3,0.376173225,35174000000.0,16977000000.0,56.88741465,1.8,6.2,150.2,1
147.215,149.94,146.4128,149.8,149.4855556,124953168.0,73521972.95,0.364100294,35174000000.0,16977000000.0,57.61542174,4.96,6.2,148.985,149.7,147.8,148.96,149.5077778,74588258.0,72335285.45,0.34378286,35174000000.0,16977000000.0,55.0988187,2.41,6.2,148.66,151.57,148.65,150.02,149.5922222,69121987.0,71748331.7,0.350071421,35174000000.0,16977000000.0,57.61476753,1.26,6.2,150.39,151.97,149.82,151.49,149.8155556,54511534.0,70312852.45,0.387892145,35174000000.0,16977000000.0,60.88781476,2.23,6.2,151.58,152.43,150.64,150.96,150.0677778,60394616.0,70245950.45,0.39531967,35174000000.0,16977000000.0,59.11533583,1.48,6.2,151.89,152.2,150.06,151.28,150.3611111,65463883.0,70580486.85,0.401897304,35174000000.0,16977000000.0,59.8748333,2.59,6.2,151.41,-1
149.82,153.165,149.72,152.57,149.1244444,100077888.0,72006293.6,0.352184525,35174000000.0,16977000000.0,66.98363934,8.81,6.2,147.215,149.94,146.4128,149.8,149.4855556,124953168.0,73521972.95,0.364100294,35174000000.0,16977000000.0,57.61542174,4.96,6.2,148.985,149.7,147.8,148.96,149.5077778,74588258.0,72335285.45,0.34378286,35174000000.0,16977000000.0,55.0988187,2.41,6.2,148.66,151.57,148.65,150.02,149.5922222,69121987.0,71748331.7,0.350071421,35174000000.0,16977000000.0,57.61476753,1.26,6.2,150.39,151.97,149.82,151.49,149.8155556,54511534.0,70312852.45,0.387892145,35174000000.0,16977000000.0,60.88781476,2.23,6.2,151.58,152.43,150.64,150.96,150.0677778,60394616.0,70245950.45,0.39531967,35174000000.0,16977000000.0,59.11533583,1.48,6.2,151.89,-1
149.36,149.73,148.49,148.85,148.2655556,56094929.0,71455232.4,0.231888718,35174000000.0,16977000000.0,58.58632325,7.94,6.2,149.82,153.165,149.72,152.57,149.1244444,100077888.0,72006293.6,0.352184525,35174000000.0,16977000000.0,66.98363934,8.81,6.2,147.215,149.94,146.4128,149.8,149.4855556,124953168.0,73521972.95,0.364100294,35174000000.0,16977000000.0,57.61542174,4.96,6.2,148.985,149.7,147.8,148.96,149.5077778,74588258.0,72335285.45,0.34378286,35174000000.0,16977000000.0,55.0988187,2.41,6.2,148.66,151.57,148.65,150.02,149.5922222,69121987.0,71748331.7,0.350071421,35174000000.0,16977000000.0,57.61476753,1.26,6.2,150.39,151.97,149.82,151.49,149.8155556,54511534.0,70312852.45,0.387892145,35174000000.0,16977000000.0,60.88781476,2.23,6.2,151.58,-1
149.33,150.84,149.0101,149.32,147.7,60893395.0,72380588.15,0.200896623,35174000000.0,16977000000.0,60.38823652,7.81,6.2,149.36,149.73,148.49,148.85,148.2655556,56094929.0,71455232.4,0.231888718,35174000000.0,16977000000.0,58.58632325,7.94,6.2,149.82,153.165,149.72,152.57,149.1244444,100077888.0,72006293.6,0.352184525,35174000000.0,16977000000.0,66.98363934,8.81,6.2,147.215,149.94,146.4128,149.8,149.4855556,124953168.0,73521972.95,0.364100294,35174000000.0,16977000000.0,57.61542174,4.96,6.2,148.985,149.7,147.8,148.96,149.5077778,74588258.0,72335285.45,0.34378286,35174000000.0,16977000000.0,55.0988187,2.41,6.2,148.66,151.57,148.65,150.02,149.5922222,69121987.0,71748331.7,0.350071421,35174000000.0,16977000000.0,57.61476753,1.26,6.2,150.39,1
148.68,149.37,147.6211,148.64,146.7655556,50720556.0,74784535.4,0.139611318,35174000000.0,16977000000.0,58.68091749,5.83,6.2,149.33,150.84,149.0101,149.32,147.7,60893395.0,72380588.15,0.200896623,35174000000.0,16977000000.0,60.38823652,7.81,6.2,149.36,149.73,148.49,148.85,148.2655556,56094929.0,71455232.4,0.231888718,35174000000.0,16977000000.0,58.58632325,7.94,6.2,149.82,153.165,149.72,152.57,149.1244444,100077888.0,72006293.6,0.352184525,35174000000.0,16977000000.0,66.98363934,8.81,6.2,147.215,149.94,146.4128,149.8,149.4855556,124953168.0,73521972.95,0.364100294,35174000000.0,16977000000.0,57.61542174,4.96,6.2,148.985,149.7,147.8,148.96,149.5077778,74588258.0,72335285.45,0.34378286,35174000000.0,16977000000.0,55.0988187,2.41,6.2,148.66,1
149.69,150.18,148.64,148.69,145.9733333,58883443.0,75956044.05,0.080761372,35174000000.0,16977000000.0,58.85411584,5.79,6.2,148.68,149.37,147.6211,148.64,146.7655556,50720556.0,74784535.4,0.139611318,35174000000.0,16977000000.0,58.68091749,5.83,6.2,149.33,150.84,149.0101,149.32,147.7,60893395.0,72380588.15,0.200896623,35174000000.0,16977000000.0,60.38823652,7.81,6.2,149.36,149.73,148.49,148.85,148.2655556,56094929.0,71455232.4,0.231888718,35174000000.0,16977000000.0,58.58632325,7.94,6.2,149.82,153.165,149.72,152.57,149.1244444,100077888.0,72006293.6,0.352184525,35174000000.0,16977000000.0,66.98363934,8.81,6.2,147.215,149.94,146.4128,149.8,149.4855556,124953168.0,73521972.95,0.364100294,35174000000.0,16977000000.0,57.61542174,4.96,6.2,148.985,-1
148.81,149.64,147.87,149.48,145.32,61420990.0,75685765.35,0.000886692,35174000000.0,16977000000.0,61.51803932,6.19,6.2,149.69,150.18,148.64,148.69,145.9733333,58883443.0,75956044.05,0.080761372,35174000000.0,16977000000.0,58.85411584,5.79,6.2,148.68,149.37,147.6211,148.64,146.7655556,50720556.0,74784535.4,0.139611318,35174000000.0,16977000000.0,58.68091749,5.83,6.2,149.33,150.84,149.0101,149.32,147.7,60893395.0,72380588.15,0.200896623,35174000000.0,16977000000.0,60.38823652,7.81,6.2,149.36,149.73,148.49,148.85,148.2655556,56094929.0,71455232.4,0.231888718,35174000000.0,16977000000.0,58.58632325,7.94,6.2,149.82,153.165,149.72,152.57,149.1244444,100077888.0,72006293.6,0.352184525,35174000000.0,16977000000.0,66.98363934,8.81,6.2,147.215,1
148.7,149.7539,148.12,149.26,144.5888889,58418788.0,75856624.35,-0.130165337,35174000000.0,16977000000.0,61.0622898,7.26,6.2,148.81,149.64,147.87,149.48,145.32,61420990.0,75685765.35,0.000886692,35174000000.0,16977000000.0,61.51803932,6.19,6.2,149.69,150.18,148.64,148.69,145.9733333,58883443.0,75956044.05,0.080761372,35174000000.0,16977000000.0,58.85411584,5.79,6.2,148.68,149.37,147.6211,148.64,146.7655556,50720556.0,74784535.4,0.139611318,35174000000.0,16977000000.0,58.68091749,5.83,6.2,149.33,150.84,149.0101,149.32,147.7,60893395.0,72380588.15,0.200896623,35174000000.0,16977000000.0,60.38823652,7.81,6.2,149.36,149.73,148.49,148.85,148.2655556,56094929.0,71455232.4,0.231888718,35174000000.0,16977000000.0,58.58632325,7.94,6.2,149.82,1
147.01,149.17,146.55,148.76,143.9255556,76378894.0,76755902.0,-0.289198783,35174000000.0,16977000000.0,60.06414239,7.65,6.2,148.7,149.7539,148.12,149.26,144.5888889,58418788.0,75856624.35,-0.130165337,35174000000.0,16977000000.0,61.0622898,7.26,6.2,148.81,149.64,147.87,149.48,145.32,61420990.0,75685765.35,0.000886692,35174000000.0,16977000000.0,61.51803932,6.19,6.2,149.69,150.18,148.64,148.69,145.9733333,58883443.0,75956044.05,0.080761372,35174000000.0,16977000000.0,58.85411584,5.79,6.2,148.68,149.37,147.6211,148.64,146.7655556,50720556.0,74784535.4,0.139611318,35174000000.0,16977000000.0,58.68091749,5.83,6.2,149.33,150.84,149.0101,149.32,147.7,60893395.0,72380588.15,0.200896623,35174000000.0,16977000000.0,60.38823652,7.81,6.2,149.36,-1
3361.8,3375.86,3292.02,3318.11,3379.073333,3608879.0,2996545.9,4.88286043,47882000000.0,-8435000000.0,45.84384643,-128.63,6.2,3315.01,3331.115,3283.55,3312.75,3367.705556,2627590.0,2964465.0,3.141896135,47882000000.0,-8435000000.0,45.38313542,-131.4,6.2,3309.0,3394.92,3297.52,3384.0,3362.037778,3397189.0,3007675.6,3.694794028,47882000000.0,-8435000000.0,52.25231165,-31.06,6.2,3370.0,3498.625,3365.0001,3477.0,3377.754444,5353020.0,3154872.85,6.607231746,47882000000.0,-8435000000.0,59.42552244,41.99,6.2,3477.0,3566.25,3476.98,3518.99,3399.823333,4996951.0,3304809.55,9.921820743,47882000000.0,-8435000000.0,62.18764283,183.44,6.2,3523.24,3579.0,3487.86,3488.98,3412.368889,3073992.0,3356799.0,11.54300303,47882000000.0,-8435000000.0,59.09151017,168.61,6.2,3515.25,1
3300.02,3374.82,3273.32,3372.43,3393.077778,6486077.0,3042254.8,6.872852667,47882000000.0,-8435000000.0,50.68592414,-36.59,6.2,3361.8,3375.86,3292.02,3318.11,3379.073333,3608879.0,2996545.9,4.88286043,47882000000.0,-8435000000.0,45.84384643,-128.63,6.2,3315.01,3331.115,3283.55,3312.75,3367.705556,2627590.0,2964465.0,3.141896135,47882000000.0,-8435000000.0,45.38313542,-131.4,6.2,3309.0,3394.92,3297.52,3384.0,3362.037778,3397189.0,3007675.6,3.694794028,47882000000.0,-8435000000.0,52.25231165,-31.06,6.2,3370.0,3498.625,3365.0001,3477.0,3377.754444,5353020.0,3154872.85,6.607231746,47882000000.0,-8435000000.0,59.42552244,41.99,6.2,3477.0,3566.25,3476.98,3518.99,3399.823333,4996951.0,3304809.55,9.921820743,47882000000.0,-8435000000.0,62.18764283,183.44,6.2,3523.24,-1
3402.095,3479.0,3386.0,3446.57,3401.334444,5708733.0,2859731.8,7.437733736,47882000000.0,-8435000000.0,58.51948743,146.71,6.2,3300.02,3374.82,3273.32,3372.43,3393.077778,6486077.0,3042254.8,6.872852667,47882000000.0,-8435000000.0,50.68592414,-36.59,6.2,3361.8,3375.86,3292.02,3318.11,3379.073333,3608879.0,2996545.9,4.88286043,47882000000.0,-8435000000.0,45.84384643,-128.63,6.2,3315.01,3331.115,3283.55,3312.75,3367.705556,2627590.0,2964465.0,3.141896135,47882000000.0,-8435000000.0,45.38313542,-131.4,6.2,3309.0,3394.92,3297.52,3384.0,3362.037778,3397189.0,3007675.6,3.694794028,47882000000.0,-8435000000.0,52.25231165,-31.06,6.2,3370.0,3498.625,3365.0001,3477.0,3377.754444,5353020.0,3154872.85,6.607231746,47882000000.0,-8435000000.0,59.42552244,41.99,6.2,3477.0,1
3388.0,3437.0,3371.4534,3392.49,3397.162222,2702224.0,2716646.8,5.467629558,47882000000.0,-8435000000.0,53.6695277,108.21,6.2,3402.095,3479.0,3386.0,3446.57,3401.334444,5708733.0,2859731.8,7.437733736,47882000000.0,-8435000000.0,58.51948743,146.71,6.2,3300.02,3374.82,3273.32,3372.43,3393.077778,6486077.0,3042254.8,6.872852667,47882000000.0,-8435000000.0,50.68592414,-36.59,6.2,3361.8,3375.86,3292.02,3318.11,3379.073333,3608879.0,2996545.9,4.88286043,47882000000.0,-8435000000.0,45.84384643,-128.63,6.2,3315.01,3331.115,3283.55,3312.75,3367.705556,2627590.0,2964465.0,3.141896135,47882000000.0,-8435000000.0,45.38313542,-131.4,6.2,3309.0,3394.92,3297.52,3384.0,3362.037778,3397189.0,3007675.6,3.694794028,47882000000.0,-8435000000.0,52.25231165,-31.06,6.2,3370.0,1
3349.51,3416.12,3343.98,3376.07,3386.87,2698342.0,2709649.0,4.746482183,47882000000.0,-8435000000.0,52.09020786,128.74,6.2,3388.0,3437.0,3371.4534,3392.49,3397.162222,2702224.0,2716646.8,5.467629558,47882000000.0,-8435000000.0,53.6695277,108.21,6.2,3402.095,3479.0,3386.0,3446.57,3401.334444,5708733.0,2859731.8,7.437733736,47882000000.0,-8435000000.0,58.51948743,146.71,6.2,3300.02,3374.82,3273.32,3372.43,3393.077778,6486077.0,3042254.8,6.872852667,47882000000.0,-8435000000.0,50.68592414,-36.59,6.2,3361.8,3375.86,3292.02,3318.11,3379.073333,3608879.0,2996545.9,4.88286043,47882000000.0,-8435000000.0,45.84384643,-128.63,6.2,3315.01,3331.115,3283.55,3312.75,3367.705556,2627590.0,2964465.0,3.141896135,47882000000.0,-8435000000.0,45.38313542,-131.4,6.2,3309.0,1
3335.0,3347.7997,3297.7,3320.37,3376.671111,2225956.0,2796272.85,4.338550102,47882000000.0,-8435000000.0,46.32711433,74.07,6.2,3349.51,3416.12,3343.98,3376.07,3386.87,2698342.0,2709649.0,4.746482183,47882000000.0,-8435000000.0,52.09020786,128.74,6.2,3388.0,3437.0,3371.4534,3392.49,3397.162222,2702224.0,2716646.8,5.467629558,47882000000.0,-8435000000.0,53.6695277,108.21,6.2,3402.095,3479.0,3386.0,3446.57,3401.334444,5708733.0,2859731.8,7.437733736,47882000000.0,-8435000000.0,58.51948743,146.71,6.2,3300.02,3374.82,3273.32,3372.43,3393.077778,6486077.0,3042254.8,6.872852667,47882000000.0,-8435000000.0,50.68592414,-36.59,6.2,3361.8,3375.86,3292.02,3318.11,3379.073333,3608879.0,2996545.9,4.88286043,47882000000.0,-8435000000.0,45.84384643,-128.63,6.2,3315.01,-1
3421.0,3429.84,3331.3,3335.55,3368.555556,3139053.0,2866697.55,5.713849193,47882000000.0,-8435000000.0,47.78165014,46.93,6.2,3335.0,3347.7997,3297.7,3320.37,3376.671111,2225956.0,2796272.85,4.338550102,47882000000.0,-8435000000.0,46.32711433,74.07,6.2,3349.51,3416.12,3343.98,3376.07,3386.87,2698342.0,2709649.0,4.746482183,47882000000.0,-8435000000.0,52.09020786,128.74,6.2,3388.0,3437.0,3371.4534,3392.49,3397.162222,2702224.0,2716646.8,5.467629558,47882000000.0,-8435000000.0,53.6695277,108.21,6.2,3402.095,3479.0,3386.0,3446.57,3401.334444,5708733.0,2859731.8,7.437733736,47882000000.0,-8435000000.0,58.51948743,146.71,6.2,3300.02,3374.82,3273.32,3372.43,3393.077778,6486077.0,3042254.8,6.872852667,47882000000.0,-8435000000.0,50.68592414,-36.59,6.2,3361.8,-1
3414.25,3440.28,3403.0,3435.01,3358.638889,1881385.0,2815556.95,6.888398145,47882000000.0,-8435000000.0,59.06414328,132.58,6.2,3421.0,3429.84,3331.3,3335.55,3368.555556,3139053.0,2866697.55,5.713849193,47882000000.0,-8435000000.0,47.78165014,46.93,6.2,3335.0,3347.7997,3297.7,3320.37,3376.671111,2225956.0,2796272.85,4.338550102,47882000000.0,-8435000000.0,46.32711433,74.07,6.2,3349.51,3416.12,3343.98,3376.07,3386.87,2698342.0,2709649.0,4.746482183,47882000000.0,-8435000000.0,52.09020786,128.74,6.2,3388.0,3437.0,3371.4534,3392.49,3397.162222,2702224.0,2716646.8,5.467629558,47882000000.0,-8435000000.0,53.6695277,108.21,6.2,3402.095,3479.0,3386.0,3446.57,3401.334444,5708733.0,2859731.8,7.437733736,47882000000.0,-8435000000.0,58.51948743,146.71,6.2,3300.02,1
3452.66,3462.86,3400.37,3415.06,3342.373333,2139777.0,2840458.4,4.844677959,47882000000.0,-8435000000.0,57.18096892,153.05,6.2,3414.25,3440.28,3403.0,3435.01,3358.638889,1881385.0,2815556.95,6.888398145,47882000000.0,-8435000000.0,59.06414328,132.58,6.2,3421.0,3429.84,3331.3,3335.55,3368.555556,3139053.0,2866697.55,5.713849193,47882000000.0,-8435000000.0,47.78165014,46.93,6.2,3335.0,3347.7997,3297.7,3320.37,3376.671111,2225956.0,2796272.85,4.338550102,47882000000.0,-8435000000.0,46.32711433,74.07,6.2,3349.51,3416.12,3343.98,3376.07,3386.87,2698342.0,2709649.0,4.746482183,47882000000.0,-8435000000.0,52.09020786,128.74,6.2,3388.0,3437.0,3371.4534,3392.49,3397.162222,2702224.0,2716646.8,5.467629558,47882000000.0,-8435000000.0,53.6695277,108.21,6.2,3402.095,1
3434.29,3454.69,3422.0,3444.15,3329.858889,2386079.0,2854039.7,2.864083637,47882000000.0,-8435000000.0,60.97922915,223.15,6.2,3452.66,3462.86,3400.37,3415.06,3342.373333,2139777.0,2840458.4,4.844677959,47882000000.0,-8435000000.0,57.18096892,153.05,6.2,3414.25,3440.28,3403.0,3435.01,3358.638889,1881385.0,2815556.95,6.888398145,47882000000.0,-8435000000.0,59.06414328,132.58,6.2,3421.0,3429.84,3331.3,3335.55,3368.555556,3139053.0,2866697.55,5.713849193,47882000000.0,-8435000000.0,47.78165014,46.93,6.2,3335.0,3347.7997,3297.7,3320.37,3376.671111,2225956.0,2796272.85,4.338550102,47882000000.0,-8435000000.0,46.32711433,74.07,6.2,3349.51,3416.12,3343.98,3376.07,3386.87,2698342.0,2709649.0,4.746482183,47882000000.0,-8435000000.0,52.09020786,128.74,6.2,3388.0,1
1145.0,1209.75,1118.66,1208.59,1016.695556,56048716.0,26873424.9,24.8845042,3660000000.0,1322000000.0,94.19800419,338.48,6.2,1159.355,1208.59,1146.0,1172.0,1050.717778,42737797.0,28088683.5,26.54668801,3660000000.0,1322000000.0,85.00226766,307.73,6.2,1177.33,1215.39,1152.62,1213.86,1086.257778,34628519.0,29088471.05,28.43468951,3660000000.0,1322000000.0,86.61242473,348.06,6.2,1234.41,1243.49,1217.0,1229.91,1121.838889,25397410.0,29398552.45,29.75913032,3660000000.0,1322000000.0,87.18071089,335.91,6.2,1228.0,1239.87,1208.0,1222.09,1143.753333,21628812.0,29643062.85,29.96824063,3660000000.0,1322000000.0,85.28122965,312.41,6.2,1149.785,1197.0,1133.0,1162.94,1159.81,33445715.0,30605332.5,27.90829926,3660000000.0,1322000000.0,72.42695665,138.08,6.2,1173.6,-1
1081.86,1115.21,1073.205,1114.0,978.4377778,29918417.0,25595156.15,20.82491983,3660000000.0,1322000000.0,92.16275517,270.97,6.2,1145.0,1209.75,1118.66,1208.59,1016.695556,56048716.0,26873424.9,24.8845042,3660000000.0,1322000000.0,94.19800419,338.48,6.2,1159.355,1208.59,1146.0,1172.0,1050.717778,42737797.0,28088683.5,26.54668801,3660000000.0,1322000000.0,85.00226766,307.73,6.2,1177.33,1215.39,1152.62,1213.86,1086.257778,34628519.0,29088471.05,28.43468951,3660000000.0,1322000000.0,86.61242473,348.06,6.2,1234.41,1243.49,1217.0,1229.91,1121.838889,25397410.0,29398552.45,29.75913032,3660000000.0,1322000000.0,87.18071089,335.91,6.2,1228.0,1239.87,1208.0,1222.09,1143.753333,21628812.0,29643062.85,29.96824063,3660000000.0,1322000000.0,85.28122965,312.41,6.2,1149.785,1
